0.78359 0.09796 0.038774 0.060736 0.26152 0.8421 0.80566 0.83713 0.16277 0.63658 0.85153 0.96387 0.26544 0.64786 0.58937 0.42814 0.57972 0.7009 0.57898 0.73264 0.5834 0.1078 0.34121 0.7785 0.3991 0.46293 0.22287 0.1062 0.30098 0.5701 0.73733 0.57966 0.8163 0.91689 0.65283 0.037595 0.46756 0.86574 0.25012 0.59293 -0.01692 0.74993 0.21627 0.008858 0.31976 0.58485 0.65064 0.036264 0.94363 0.45101 0.54373 0.47613 0.9528 0.11433 0.29951 0.85815 0.78589 0.50449 0.57713 0.57342 0.31828 0.55448 0.46363 0.47561 0.3065 0.74959 0.75726 0.58087 0.43946 0.40652 0.25611 0.98873 0.841 0.1066 0.18711 0.90987 0.61714 0.71713 0.42327 0.74254 0.99106 0.54278 0.069831 0.76643 0.24868 0.63003 0.69918 0.26392 0.696 0.5603 0.40839 0.71038 0.58522 0.068085 0.494 0.019875 0.80308 0.14415 0.66007 0.88811
0.76618 0.078888 0.047446 0.057957 0.29461 0.85822 0.7931 0.98323 0.20442 0.61852 0.96078 0.99618 0.32122 0.61747 0.69377 0.53328 0.68331 0.79787 0.7766 0.77764 0.57475 0.14467 0.38018 0.78949 0.46354 0.4819 0.30382 0.1875 0.43535 0.69553 0.88147 0.66819 0.8421 0.91158 0.71483 0.10631 0.5369 0.8441 0.30021 0.61203 0.017909 0.75631 0.3213 -0.0064429 0.35955 0.67296 0.78178 0.041275 0.94267 0.52589 0.63985 0.50384 0.88269 0.14093 0.38751 0.95703 0.81703 0.55653 0.64767 0.68647 0.43701 0.70415 0.54997 0.53387 0.59905 0.75577 0.99016 0.68328 0.43107 0.60428 0.2695 0.95174 0.93434 0.088161 0.25039 0.99922 0.65757 0.75228 0.50683 0.845 0.98835 0.52758 0.068533 0.83837 0.27924 0.76106 0.80509 0.33604 0.78717 0.63743 0.53227 0.82219 0.64006 0.11554 0.36357 0.065544 0.93764 0.1535 0.56266 0.96849
0.72572 0.082383 0.024157 0.034188 0.25623 0.81293 0.67835 0.96633 0.20838 0.59062 0.99677 0.96135 0.30336 0.61374 0.70781 0.57089 0.76093 0.90075 0.68396 0.7005 0.54035 0.082994 0.4248 0.71719 0.4283 0.49572 0.43905 0.16046 0.62541 0.75831 0.86561 0.75717 0.78778 0.74374 0.6628 0.052826 0.41208 0.76765 0.27827 0.57213 -0.033626 0.71277 0.2208 0.0041653 0.34364 0.71764 0.86042 0.015856 0.8753 0.59022 0.66625 0.51705 0.58892 0.12441 0.46106 0.96386 0.81158 0.55322 0.63453 0.80897 0.34514 0.80521 0.63014 0.51136 0.30332 0.69498 0.81647 0.72973 0.45804 0.90369 0.2644 0.80465 0.96176 0.12005 0.22893 0.88873 0.66679 0.68262 0.5782 0.93315 0.93246 0.42521 0.048559 0.62119 0.25856 0.89772 0.73354 0.30691 0.86828 0.71416 0.57788 0.82767 0.59924 0.13497 0.15096 0.013033 0.98794 0.19911 0.2997 0.99893
0.69392 0.093202 0.24953 0.13798 0.24174 0.70177 0.61358 0.82083 0.25254 0.54755 0.97506 0.8706 0.33167 0.59747 0.70118 0.62016 0.85727 0.96799 0.50025 0.64622 0.50853 0.10784 0.4634 0.67412 0.4393 0.44388 0.83799 0.45866 0.88011 0.86712 0.76816 0.77995 0.73483 0.59867 0.62406 0.29946 0.33925 0.70602 0.37583 0.5258 0.028284 0.67749 0.1966 0.048406 0.39101 0.78188 0.92808 0.066358 0.78766 0.6661 0.70544 0.57026 0.47563 0.13619 0.69555 0.86958 0.76566 0.56654 0.61479 0.94531 0.28476 0.77454 0.73418 0.58943 0.20214 0.6556 0.59335 0.72524 0.44734 0.8951 0.21589 0.67516 0.90506 0.16582 0.27921 0.73962 0.66647 0.6068 0.62712 0.93941 0.82715 0.35581 0.05419 0.49821 0.25133 0.95076 0.59175 0.37687 0.86146 0.74701 0.66043 0.79897 0.58759 0.16773 0.088596 0.10507 0.88816 0.43921 0.26029 0.94468
0.61337 0.082008 0.065503 0.10407 0.25481 0.62699 0.49947 0.64314 0.22267 0.48429 0.88782 0.75948 0.28505 0.51791 0.65496 0.64147 0.87865 0.98415 0.36915 0.55804 0.42802 0.11946 0.46805 0.64449 0.36175 0.38267 0.8363 0.81771 0.80943 0.88638 0.63292 0.73838 0.64251 0.49025 0.50562 0.12486 0.22064 0.5957 0.36054 0.47989 -0.0010476 0.61632 0.13396 0.036054 0.3209 0.72923 0.91772 0.064911 0.70438 0.6209 0.63348 0.5652 0.3245 0.088613 0.71805 0.73173 0.7006 0.56817 0.58586 0.95057 0.18588 0.64028 0.75554 0.58031 0.13069 0.59354 0.40068 0.51699 0.43421 0.57685 0.19705 0.58011 0.79145 0.12048 0.30939 0.59315 0.65022 0.51902 0.62744 0.8844 0.73827 0.27289 0.081425 0.36809 0.19691 0.86813 0.50911 0.39336 0.81923 0.7429 0.58031 0.6764 0.56133 0.098143 0.10894 0.092739 0.7438 0.34001 0.19309 0.84996
0.62128 0.99519 0.99925 0.99815 0.9652 0.53932 0.59238 0.54701 0.98666 0.77121 0.5243 0.26636 0.96413 0.76176 0.80787 0.90371 0.81481 0.71326 0.81534 0.68062 0.81219 0.99417 0.93999 0.62764 0.91691 0.8864 0.97485 0.99435 0.95363 0.82157 0.67554 0.81486 0.57762 0.39914 0.7575 0.99929 0.88396 0.50049 0.96822 0.80526 0.99986 0.66152 0.97633 0.99996 0.9475 0.81114 0.75939 0.99934 0.331 0.89252 0.83926 0.87937 0.3036 0.99344 0.95409 0.51339 0.61836 0.86342 0.81665 0.81926 0.948 0.8322 0.88603 0.87966 0.95187 0.6619 0.65312 0.81399 0.89826 0.91364 0.96665 0.14969 0.54103 0.9943 0.98234 0.4149 0.78685 0.69694 0.906 0.6698 0.1334 0.83988 0.99756 0.64232 0.96858 0.77657 0.71494 0.96454 0.71804 0.82829 0.91281 0.70382 0.81087 0.99768 0.86946 0.9998 0.59586 0.98956 0.75121 0.45962
0.64262 0.99688 0.99887 0.99832 0.95562 0.51329 0.60909 0.18235 0.97888 0.78577 0.27733 0.087374 0.94701 0.7866 0.7202 0.84594 0.73013 0.60282 0.62999 0.6287 0.81833 0.98948 0.92491 0.61376 0.88608 0.87623 0.95273 0.98226 0.90026 0.71849 0.47224 0.74399 0.53931 0.41113 0.6993 0.99433 0.84364 0.53619 0.95387 0.79084 0.99984 0.65421 0.94698 0.99998 0.93313 0.73968 0.62356 0.99915 0.33373 0.85055 0.7685 0.8638 0.46996 0.99002 0.92187 0.28998 0.57659 0.83083 0.76192 0.72716 0.89946 0.71005 0.83518 0.84557 0.80071 0.65483 0.13997 0.73015 0.90232 0.79677 0.963 0.3069 0.35638 0.99611 0.96815 0.039512 0.75339 0.65885 0.86205 0.53476 0.15218 0.8495 0.99765 0.5451 0.96022 0.64868 0.59315 0.94185 0.61674 0.77051 0.84657 0.56922 0.76832 0.9933 0.93157 0.99785 0.34762 0.98815 0.82669 0.24905
0.68799 0.9966 0.99971 0.99942 0.96661 0.58235 0.73474 0.25729 0.97805 0.80695 0.080272 0.27534 0.95288 0.78951 0.7064 0.82102 0.64883 0.43434 0.72952 0.71365 0.84144 0.99655 0.90528 0.69688 0.90364 0.86848 0.89846 0.98704 0.78029 0.65189 0.50072 0.65322 0.61595 0.66847 0.7488 0.9986 0.91115 0.64087 0.9605 0.82016 0.99943 0.7014 0.97532 0.99999 0.9391 0.69641 0.50959 0.99987 0.48359 0.80724 0.74573 0.85596 0.80819 0.99223 0.88737 0.26642 0.58424 0.83303 0.7729 0.58784 0.93855 0.59299 0.77648 0.85936 0.95289 0.71903 0.57739 0.68374 0.88893 0.42818 0.96441 0.59375 0.27391 0.99277 0.97344 0.45844 0.74525 0.73077 0.8159 0.35948 0.36128 0.9051 0.99882 0.78366 0.96599 0.44057 0.67965 0.95174 0.49608 0.69998 0.81612 0.56121 0.80057 0.99085 0.98854 0.99992 0.15483 0.97998 0.95403 0.046191
0.72005 0.99565 0.96837 0.99043 0.97034 0.71241 0.78963 0.57117 0.96759 0.83677 0.22196 0.49198 0.9434 0.80189 0.71299 0.78447 0.51487 0.25098 0.86588 0.76315 0.86105 0.99417 0.88615 0.73863 0.89834 0.89609 0.54569 0.88861 0.47476 0.4981 0.64026 0.62584 0.67825 0.80099 0.78138 0.95411 0.9407 0.7082 0.92669 0.85061 0.9996 0.73553 0.98048 0.99883 0.92039 0.62343 0.37239 0.9978 0.61611 0.74586 0.70877 0.82146 0.87964 0.99068 0.71847 0.49379 0.64325 0.82404 0.78869 0.32617 0.9586 0.63252 0.67896 0.80782 0.97936 0.75511 0.80494 0.68849 0.89436 0.44586 0.97642 0.73768 0.42529 0.98616 0.96023 0.67302 0.74553 0.79485 0.77892 0.3428 0.56198 0.93456 0.99853 0.86705 0.9679 0.30994 0.80612 0.92627 0.50782 0.66482 0.75089 0.60137 0.80916 0.98583 0.99607 0.99446 0.45953 0.89839 0.96553 0.32799
0.7898 0.99663 0.99785 0.99457 0.96699 0.77903 0.86633 0.76575 0.97489 0.87491 0.46019 0.65053 0.95851 0.85543 0.75567 0.76715 0.47747 0.17735 0.92937 0.82981 0.90377 0.99284 0.8837 0.76462 0.93228 0.92389 0.54828 0.57563 0.58722 0.46296 0.77421 0.67439 0.76628 0.87158 0.86276 0.99217 0.97535 0.80321 0.93274 0.87733 1 0.7875 0.99099 0.99935 0.94711 0.68427 0.39723 0.99789 0.70982 0.78389 0.77376 0.82495 0.94589 0.99607 0.69599 0.6816 0.71356 0.82291 0.81041 0.31051 0.98257 0.76814 0.6551 0.81439 0.99142 0.80481 0.91622 0.85599 0.90081 0.81685 0.98039 0.81454 0.61124 0.99272 0.95094 0.80509 0.75975 0.85476 0.77866 0.46673 0.6745 0.96205 0.99668 0.92979 0.98042 0.49633 0.8607 0.91939 0.57346 0.66941 0.81439 0.73654 0.82759 0.99517 0.99405 0.99569 0.6684 0.94042 0.98118 0.52684
